5.713546387220436173e-04
1.254634338477611522e-03
4.346171239288709742e-03
6.255692037442361908e-04
4.725850006592757779e-04
4.840499587841495810e-04
1.596665184115941827e-04
7.936806739827773072e-04
2.207093065368592733e-03
8.253982639516710407e-04
7.652728379017315063e-03
9.603919861205012509e-03
7.357497090712206145e-03
9.278616731637434611e-03
3.469606067114661130e-03
3.369738878173489383e-03
3.594215020912283620e-03
3.489825743682173353e-03
5.594121507705995811e-03
5.671692661273208813e-04
4.830277908711710921e-04
3.756011173552398219e-04
3.367812191912289421e-04
1.250547250288880363e-02
1.018423399449175371e-02
1.325840527785304701e-02
1.049525541563722797e-02
2.151145859228265067e-04
1.780598847772374427e-03
3.216372022729396818e-03
6.326371906835159820e-04
3.879710089757626434e-03
1.682531465687420180e-03
1.726178695361957338e-03
7.045621961716541648e-04
1.739901978070612643e-03
3.640514482732060131e-03
7.596213879788038525e-04
1.031779727803217028e-03
4.504454406251134913e-03
6.892035791541850642e-03
6.931171401114211150e-03
2.122740327090699708e-02
1.340185807841454135e-03
