5.597112504421162399e-02
5.619282374317548928e-02
9.020431805502983347e-02
9.044278812362735454e-02
5.201749896520713179e-02
4.042512650818447240e-02
5.666124832475837730e-02
5.580987276278046028e-02
1.387628907832020309e-01
1.045380755507581833e-01
2.702003297892234812e-01
2.989997773817016369e-01
2.699641599248963075e-01
2.992076537803881608e-01
1.882355444602181183e-01
1.876290917300169059e-01
1.980014497354442293e-01
1.969853711902202487e-01
2.340448817509274415e-01
7.043510470445935034e-02
8.306654064140940597e-02
7.120295499652029569e-02
7.312968966327443310e-02
1.269884903695402967e-01
1.345722443035882454e-01
1.201859254885241229e-01
1.246091621826502516e-01
5.282416425386864817e-02
8.853370288328363258e-02
1.087233306873360283e-01
6.851425687960881195e-02
2.093771713825733627e-01
1.083544334259177455e-01
1.079640203935923193e-01
5.227700141640825859e-02
1.380310449061009637e-01
1.849332972362023875e-01
1.091710810238448875e-01
1.136973018193792734e-01
2.001131783602712044e-01
2.236298529902247811e-01
2.299962166314637180e-01
3.981355374230522437e-01
1.347378502629061059e-01
