7.219700000000000000e+04
5.007000000000000000e+03
7.160500000000000000e+04
1.702000000000000000e+03
3.305000000000000000e+03
5.920000000000000000e+02
9.495233407595461417e-01
7.419354838709677491e-01
9.558803898010946876e-01
3.399241062512482481e-01
9.918002133052620239e-01
